context_id,claim_id,user_id,device_id,device_type,device_fingerprint,is_trusted_device,device_trust_score,os,browser,ip_address,geolocation_city,geolocation_state,geolocation_country,geolocation_distance_km,is_geolocation_anomaly,session_duration_seconds,form_fill_time_seconds,pages_visited,transaction_hour,transaction_day_of_week,is_unusual_time,days_since_last_claim,is_rapid_succession,claims_last_30_days,claims_last_90_days,captured_at
6cbc5ef5-9c66-433e-b136-abf3347910ca,fc5be10d-18ab-469f-ad02-dafe32e95d2b,5197d55e-afba-44e5-8090-0cb4d7a684d3,efe97dd63e385973,mobile,efe97dd63e385973,True,0.8577,iOS,Firefox,192.168.64.180,Fort Worth,TX,USA,39.08,False,140,82,8,15,4,False,148.0,False,0,0,2022-03-25 15:06:00
20fa77f1-1c24-49f7-a91f-f4a45ad5cdd2,9776fa48-8392-4212-8113-57b76ed789b2,0ce58c5b-52a6-4129-b97d-d276e9bda947,fb5c144f9f15e5d5,desktop,fb5c144f9f15e5d5,True,0.998,macOS,Firefox,192.168.109.78,Plano,TX,USA,20.55,False,107,69,13,17,4,False,68.0,False,0,1,2022-03-25 17:23:00
2c9decc9-25e1-4d2b-a75c-05a0915fcc3a,6c4fc743-5acd-4ef3-8dcb-9c6cfa86097b,dc8ce48b-9a4c-424c-9077-224234fa846f,1c504b81a5a2dbe6,mobile,1c504b81a5a2dbe6,True,0.8752,Android,Edge,192.168.13.124,Mesa,AZ,USA,33.63,False,125,81,12,17,4,False,,False,0,0,2022-03-25 17:25:00
32a42b9b-d8a3-4f30-a8f5-323199ff18c9,12dec0b5-8bf6-4b32-8667-4ffc6d00f9ea,1e8cfc7f-9257-4c3b-8b33-9f13198fc897,d290089ec2056e0a,mobile,d290089ec2056e0a,True,0.8295,Linux,Edge,192.168.238.177,Cincinnati,OH,USA,47.64,False,11,12,10,20,4,False,26.0,False,1,4,2022-03-25 20:05:00
efc79446-cbf7-4499-9dbd-2c49dbbf92d8,fafb01d5-4557-4eed-823f-3cb95fddc540,f13635ac-3120-4f62-8843-7c503fb7dfaf,6e7139ee33f3a4f6,desktop,6e7139ee33f3a4f6,True,0.8891,macOS,Chrome,192.168.190.38,San Francisco,CA,USA,31.66,False,79,67,8,7,5,False,,False,0,0,2022-03-26 07:24:00
d7190720-f41c-4bfd-9aef-b89df93ea380,4016f564-e2b8-4bd9-9e01-8609fb9e7352,123351a4-2055-494f-b427-d002a1db98b7,a863d2965aca8713,mobile,a863d2965aca8713,True,0.9513,iOS,Chrome,192.168.149.124,Anchorage,AK,USA,48.26,False,100,58,6,7,5,False,29.0,False,1,1,2022-03-26 07:58:00
c1199a7a-3428-43a3-9977-fbb7ccb41d3f,e5bb0eb0-c8c8-4e62-8dcc-a723d11dfc63,eb3251f2-9e8e-499b-b3e6-02d7ca88c460,1964b9b8af0cd074,desktop,1964b9b8af0cd074,True,0.9156,Android,Edge,192.168.91.212,Baltimore,MD,USA,27.2,False,111,51,8,17,5,False,12.0,False,2,5,2022-03-26 17:42:00
9c37175e-6129-4b08-b934-74b1f5c4aee5,5b372d96-0b6a-4bc0-ae3f-cfce185d1880,91b9dd3f-ce16-40a9-b16c-21eadad79a10,2df1500815b62b6c,desktop,2df1500815b62b6c,True,0.9903,Windows,Safari,192.168.95.227,Sacramento,CA,USA,17.74,False,121,70,13,18,5,False,7.0,False,2,5,2022-03-26 18:21:00
e331f975-1d4a-4819-a62e-ca9984936fcb,f988b5df-1d7b-4f40-b41e-07bb1379ffe4,61e7a487-df89-4603-9fca-29a39b66308a,fae435dede7b4e8d,mobile,fae435dede7b4e8d,False,0.0749,macOS,Safari,222.248.12.106,Columbus,OH,USA,1227.39,True,184,201,6,20,5,False,,False,0,0,2022-03-26 20:38:00
e2935987-554b-484f-86ec-da86140a94dd,c482d799-c265-497d-a226-7c73957ab5a8,63d2b7ab-261a-4c58-ab2f-199c577119ac,fcc60d44e14dda88,desktop,fcc60d44e14dda88,True,0.8581,Windows,Chrome,192.168.48.3,Mesa,AZ,USA,23.89,False,118,81,9,20,5,False,15.0,False,1,3,2022-03-26 20:47:00
877c233d-06db-4dac-b41d-7a9e7d9efd74,fb841a46-0556-44fa-84a8-4b370fc86ef9,5f2f7eea-95c4-4db4-983c-067ce7fa0434,6b34f408c1937487,desktop,6b34f408c1937487,True,0.9211,Windows,Chrome,192.168.57.6,Philadelphia,PA,USA,25.96,False,80,80,14,15,6,False,26.0,False,1,3,2022-03-27 15:46:00
87e24b3a-2862-46f0-9caf-f44697f14b19,0ca56d37-87e3-4cb1-a3e3-228e32949b79,052abc7c-075d-4905-94ed-215829996367,e70facee4bf6b709,tablet,e70facee4bf6b709,True,0.8639,Windows,Edge,192.168.105.166,Tucson,AZ,USA,47.93,False,122,62,12,21,6,False,72.0,False,0,2,2022-03-27 21:06:00
dd2e88a8-0bcb-411a-aee5-e115125ed7f1,af25db09-0fa8-46fb-80df-3b41c6846ef2,d4a0d175-7af5-4834-850a-78b9e2907f92,11d84ffc6a6dbc95,mobile,11d84ffc6a6dbc95,True,0.9554,Linux,Chrome,192.168.77.14,Plano,TX,USA,20.23,False,95,33,7,21,6,False,,False,0,0,2022-03-27 21:21:00
28468594-948d-48b8-9555-e8b9c7c1acc7,c043b70e-3ce9-4b16-b34f-a6d6861f8909,0603301d-a88c-453a-835f-b050aba05e72,f07fa72c40a62564,mobile,f07fa72c40a62564,True,0.8845,macOS,Firefox,192.168.231.206,Stockton,CA,USA,0.26,False,60,45,12,6,0,False,,False,0,0,2022-03-28 06:27:00
e7291329-4789-4c66-8e09-4939466bbf99,93efa1c3-603f-4246-b9b1-bca77e17c8c4,20e96fb7-1e30-4b08-8bdc-a56fac25e64d,03f7dbb4411b1022,mobile,03f7dbb4411b1022,True,0.8065,iOS,Safari,192.168.235.18,Albuquerque,NM,USA,29.69,False,66,81,14,8,0,False,22.0,False,2,7,2022-03-28 08:26:00
11d803c4-653b-478b-8f40-3449d8d74457,a00b4035-dba0-4d39-a09c-ac975a796f55,3a56c73f-c8ea-4ac0-93f5-46e16bd3dd03,9fdbbbef9174f6c0,desktop,9fdbbbef9174f6c0,True,0.8766,Windows,Chrome,192.168.95.19,Indianapolis,IN,USA,13.74,False,119,44,6,11,0,False,78.0,False,0,1,2022-03-28 11:00:00
ee38e4a9-269a-4aa2-99f3-e7b65cafe2f6,35b5f2a0-8453-4445-943e-45bd2fc0d745,8dbd1149-8fab-4b8c-84b8-3218216f85f1,825eb368d05237ab,desktop,825eb368d05237ab,True,0.9552,Android,Firefox,192.168.239.251,Henderson,NV,USA,1.03,False,60,81,10,15,0,False,42.0,False,0,5,2022-03-28 15:18:00
22bdcd9b-9563-4376-a861-25a65a3f40da,4c0ef193-8c5b-4662-93dc-ac7292291f80,bc0c44ff-2fdf-4180-8a87-2bb48949f5d1,3cff707b9993bc73,mobile,3cff707b9993bc73,True,0.8783,macOS,Safari,192.168.23.123,Stockton,CA,USA,28.46,False,83,84,3,15,0,False,71.0,False,0,1,2022-03-28 15:44:00
f7febb0e-055c-4a2c-8f04-69c4216285e3,7a635cd0-66fe-4709-b161-6c1923980b10,23c62a54-606e-4785-8efa-57a7ba99233b,902f7e8d709a6545,mobile,902f7e8d709a6545,True,0.8904,Android,Firefox,192.168.57.192,Charlotte,NC,USA,36.67,False,103,76,13,7,1,False,32.0,False,0,1,2022-03-29 07:43:00
de428feb-0a64-4cc4-ad5c-622c4a02c30b,33e89b7d-9950-4bf2-9724-b996e9493bdc,b7412a93-a22c-4baf-8f39-d79b2b84d765,c0914db19b183bfc,desktop,c0914db19b183bfc,True,0.8168,Linux,Edge,192.168.18.54,Atlanta,GA,USA,36.65,False,63,53,9,11,1,False,5.0,True,2,2,2022-03-29 11:52:00
e0f4cc8d-b0b3-43ef-8b4d-17f7c055f5d1,e3288d9f-fbc7-4121-8290-fc5de54e5b06,eb2e4fd3-2daa-4dfa-a3d9-339d579bbd86,ef0ce16ceb205900,mobile,ef0ce16ceb205900,True,0.9094,Windows,Edge,192.168.88.73,Miami,FL,USA,30.34,False,147,95,7,13,1,False,61.0,False,0,1,2022-03-29 13:24:00
71597d7d-1049-4af3-897e-b2fb4aac53d8,75f9cdd6-8f53-4ce4-8027-713369b44610,eb2e4fd3-2daa-4dfa-a3d9-339d579bbd86,ef0ce16ceb205900,mobile,ef0ce16ceb205900,True,0.9682,Linux,Firefox,192.168.226.148,Miami,FL,USA,29.23,False,97,39,13,14,1,False,0.0,True,1,2,2022-03-29 14:36:00
acdc4d17-d3df-462f-b9f0-3009857d7911,9f0a33f7-723b-43fc-b2d6-7223722687d9,eb3251f2-9e8e-499b-b3e6-02d7ca88c460,62a0210a3aa70f9b,desktop,62a0210a3aa70f9b,True,0.9811,Windows,Edge,192.168.156.21,Baltimore,MD,USA,37.93,False,74,74,10,19,1,False,3.0,True,3,6,2022-03-29 19:52:00
973caede-334d-4e45-ad64-5e23e5731e9a,c4140ea3-8031-4a56-89ee-d5bf1daad932,2ef9bebe-761d-4718-9c28-d422d63f3803,0e7e918a33578b7f,desktop,0e7e918a33578b7f,True,0.9037,iOS,Chrome,192.168.105.7,Nashville,TN,USA,43.22,False,86,91,3,22,1,False,97.0,False,0,0,2022-03-29 22:19:00
39351535-f7e0-4468-be36-1718013b342d,c1c478ce-fafc-4f5e-a491-f3b6079c6108,5f2f7eea-95c4-4db4-983c-067ce7fa0434,6b34f408c1937487,desktop,6b34f408c1937487,True,0.8408,iOS,Edge,192.168.132.93,Philadelphia,PA,USA,18.54,False,85,32,11,7,2,False,2.0,True,2,4,2022-03-30 07:53:00
fd814381-0bd1-4940-be23-ea5701e2b56c,461f526f-7c7b-4038-a983-9a39be686dc3,a967c301-647f-4cf3-8a53-79a47a36dce3,d77d440354624de5,mobile,d77d440354624de5,True,0.9565,iOS,Safari,192.168.115.68,San Jose,CA,USA,7.11,False,116,52,8,11,2,False,20.0,False,1,7,2022-03-30 11:58:00
6158a313-35b1-4f01-b039-295762c82373,c2221cdf-a389-40ba-a988-fdb33cca225f,0f43671d-eda5-4446-9822-ac3a0771e2cf,bb116cce3044d6f7,desktop,bb116cce3044d6f7,True,0.8319,macOS,Edge,192.168.24.22,St. Louis,MO,USA,11.52,False,127,31,13,16,3,False,11.0,False,1,1,2022-03-31 16:57:00
4344f629-f7ca-493c-9aad-2e3898c2ffc2,69f4ae8b-c0c0-4674-9b54-e98e2e4a35cc,eb3251f2-9e8e-499b-b3e6-02d7ca88c460,1964b9b8af0cd074,desktop,1964b9b8af0cd074,True,0.8409,Linux,Safari,192.168.216.67,Baltimore,MD,USA,27.23,False,67,57,5,21,3,False,2.0,True,4,7,2022-03-31 21:48:00
1705975e-42b3-468c-bd0f-f7655807afdf,c5d7d82e-4a49-40df-9e65-b74d649eee3e,ce6730df-ff66-4b9d-93fb-b7e3b649d25b,cd34176c3253e6be,desktop,cd34176c3253e6be,True,0.9379,Android,Edge,192.168.162.176,Baltimore,MD,USA,48.97,False,106,58,5,10,4,False,49.0,False,0,3,2022-04-01 10:03:00
de8fabee-c8a5-4ddd-868e-5e3eef6d6b28,2006da6b-a476-4d42-bfc9-c15e61a8634b,533f7ada-6e30-47f1-bd07-f07cd60f5d49,98d465813c78e9d2,mobile,98d465813c78e9d2,True,0.9648,Linux,Chrome,192.168.45.228,Jacksonville,FL,USA,7.95,False,118,42,12,11,4,False,23.0,False,1,3,2022-04-01 11:28:00
b9a8de4e-1ac5-4187-be53-21d2b261f9a2,a31fc213-1cbb-4676-8213-ce7a0909201f,1ab5b1df-b61d-4eb5-b079-7d5e98b8f7fe,02db0fd990b77811,mobile,02db0fd990b77811,True,0.8122,Windows,Edge,192.168.202.233,Madison,WI,USA,34.88,False,199,173,6,13,4,False,18.0,False,1,1,2022-04-01 13:11:00
28b716a0-e057-498e-b513-2b6ee77790eb,8ac6c2f5-9f2b-4fd2-8435-7b7f30673de5,5bc02175-86b5-46a6-8bd8-5585cacfd7c3,dfec5e4ce1811c47,mobile,dfec5e4ce1811c47,True,0.9061,Linux,Edge,192.168.3.15,Cleveland,OH,USA,13.66,False,124,46,13,15,4,False,9.0,False,1,3,2022-04-01 15:49:00
93464228-24a8-4396-94a5-a7f9694f0066,0edb5230-6ee5-4b43-9c9b-3936ee0d6560,cec631da-fa11-45b7-85aa-9301f3e5072f,dbfabeb97617df75,mobile,dbfabeb97617df75,True,0.8562,Android,Safari,192.168.253.236,Mesa,AZ,USA,8.47,False,69,70,11,18,4,False,53.0,False,0,1,2022-04-01 18:12:00
c5b11ae9-30b6-4f8d-a026-7fbc3f776a7f,26e3203c-8015-42d9-91d5-9fa61b4136ed,46dafa12-56dd-41a6-b8d6-6a65004dbc2c,f587a85509b3646a,tablet,f587a85509b3646a,True,0.8243,Windows,Firefox,192.168.203.70,Dallas,TX,USA,24.26,False,92,71,10,19,4,False,149.0,False,0,0,2022-04-01 19:24:00
e7c0cdb7-d104-4a3c-9ad3-4eaa7dd3d77f,c1a0e797-0b70-480a-92d8-58b08b7ba5b5,07936842-77e7-48a3-94a1-15b82bd1498a,e4e42a0bdc94e875,desktop,e4e42a0bdc94e875,True,0.9737,Windows,Chrome,192.168.77.87,Indianapolis,IN,USA,21.66,False,148,31,9,19,4,False,65.0,False,0,1,2022-04-01 19:33:00
ecd5a5ff-f5a8-4fa2-82ff-c75c2986f606,233595ee-a895-4832-8b59-794cce58e7e0,2a85e8f7-42e8-4632-b668-74ee83fbdfc3,9c3600854a705a74,mobile,9c3600854a705a74,True,0.9205,iOS,Safari,192.168.237.86,Chandler,AZ,USA,36.51,False,94,99,5,19,4,False,19.0,False,1,4,2022-04-01 19:41:00
3f083709-e80a-4d8e-9d20-c3b5c01ed813,9b5cb656-d418-4ef3-9c7c-c499361f7243,737c3d93-bb50-48e5-9565-bf2fbf1322b8,064cdba27160ae7c,mobile,064cdba27160ae7c,True,0.8243,iOS,Safari,192.168.78.216,Laredo,TX,USA,49.88,False,76,51,11,22,4,False,69.0,False,0,1,2022-04-01 22:55:00
c738ae1b-a079-4e92-86e2-dca5cb4dbb88,f8caabd4-a32d-4b5c-bea8-da5ecb8a21cd,3a56c73f-c8ea-4ac0-93f5-46e16bd3dd03,9fdbbbef9174f6c0,desktop,9fdbbbef9174f6c0,True,0.8023,macOS,Chrome,192.168.181.210,Indianapolis,IN,USA,40.51,False,60,58,7,19,5,False,5.0,True,1,2,2022-04-02 19:54:00
69b94286-5cfc-4b75-8bf6-9d89d72f4714,9f798fc0-0fae-4e87-bf80-4200b9967aa7,994dc65a-6617-4da5-845a-98f740cb7ecd,f135b0c243735b49,mobile,f135b0c243735b49,True,0.9964,Android,Chrome,192.168.66.19,Baltimore,MD,USA,26.79,False,147,35,4,12,6,False,53.0,False,0,4,2022-04-03 12:51:00
11dd58c4-166a-49be-9277-5a60483b98d8,7beafa1f-3d51-4de5-a21f-5689218221dc,bfff896b-499b-4c23-a5d2-c1628a1db8c6,1fb28bdb558efdf5,mobile,1fb28bdb558efdf5,True,0.8284,iOS,Firefox,192.168.57.172,Corpus Christi,TX,USA,31.54,False,81,47,10,20,6,False,89.0,False,0,1,2022-04-03 20:14:00
86ed8528-27a7-4635-8d9e-d14e1c80da70,f6ec87ba-c0e0-4949-a4fd-aaa2acb28bed,eff596f4-1800-4ca2-ac40-dccdd1aa7fca,79adcb492bb4ca68,mobile,79adcb492bb4ca68,True,0.9044,macOS,Safari,192.168.230.140,Austin,TX,USA,37.12,False,388,359,6,20,6,False,,False,0,0,2022-04-03 20:51:00
1def37d5-849f-4281-8afe-9c7facfffa77,38ad871f-2594-4942-952c-55d1e26e803a,9d51921d-02d6-4eaf-b6c2-aa5f472223bc,a645539c27ecccb7,mobile,a645539c27ecccb7,True,0.8502,iOS,Firefox,192.168.228.49,Atlanta,GA,USA,26.86,False,118,40,9,8,0,False,43.0,False,0,1,2022-04-04 08:44:00
10447fc7-f669-4b34-bd28-1b0dd6e4cc61,fa25623b-f717-4885-b372-3c6655e6d981,a7674e90-2ac4-42e3-9bb5-529597d4d132,a49f58499ab210a2,desktop,a49f58499ab210a2,True,0.9157,Windows,Chrome,192.168.226.126,Detroit,MI,USA,21.53,False,85,55,3,9,0,False,11.0,False,1,1,2022-04-04 09:48:00
3a36ed70-e2fd-4d19-94c7-6a5f68a8679b,43aa1ebc-5713-4d5d-954c-9f3470fd0106,6ec3bae2-2cd5-43b2-9450-44062f426ff9,ac51afd4109a61eb,desktop,ac51afd4109a61eb,True,0.8617,Windows,Edge,192.168.59.118,Tucson,AZ,USA,21.32,False,70,40,10,10,0,False,26.0,False,1,2,2022-04-04 10:52:00
4b80088d-0531-4099-a6db-78df1f9fc9ff,48c122d4-dbce-44b1-9595-69da9cb927bf,669e0d3e-2acc-40df-b3e6-514394c620d5,c6c1039d77158c12,desktop,c6c1039d77158c12,True,0.8814,macOS,Edge,192.168.250.98,Dallas,TX,USA,25.45,False,133,73,8,12,0,False,67.0,False,0,2,2022-04-04 12:32:00
462aa371-901f-497f-bd71-a7628ef00b7f,56dceef1-8596-43f5-b1f6-e4caf21142b3,14eb21cc-4789-48e9-88fd-c057020d78ed,3e4149ed1af0f114,desktop,3e4149ed1af0f114,True,0.9923,Windows,Chrome,192.168.216.100,Indianapolis,IN,USA,27.37,False,132,94,11,12,0,False,60.0,False,0,3,2022-04-04 12:53:00
d8a9362d-4ea1-4c79-9fde-e46b18bdd8ca,964ad775-0883-4f56-b285-e54ea4aa87e0,737c3d93-bb50-48e5-9565-bf2fbf1322b8,064cdba27160ae7c,mobile,064cdba27160ae7c,True,0.8032,macOS,Edge,192.168.20.7,Laredo,TX,USA,18.35,False,124,64,7,22,0,False,2.0,True,1,2,2022-04-04 22:31:00
ecf4df2f-de61-45aa-86f3-cf1a0a9a6ebb,7e14f98a-dfcb-4ab8-97c5-107ee1ade06f,b6a938a2-cb32-4fcd-81a8-7056a88bac94,69029933414f585b,mobile,69029933414f585b,True,0.9885,macOS,Edge,192.168.198.188,Dallas,TX,USA,9.73,False,362,247,6,15,1,False,13.0,False,3,9,2022-04-05 15:56:00
07118229-9760-4c74-bcc4-53719653c3ee,d39c5bfa-9bda-43ed-a75b-6ea56ea7f17b,5509ad9c-8b19-4edd-a826-2077cc12a727,81371fde78c22d26,mobile,81371fde78c22d26,True,0.9032,Android,Safari,192.168.53.182,Jacksonville,FL,USA,45.27,False,76,84,12,18,1,False,35.0,False,0,3,2022-04-05 18:06:00
c97c1337-6e0c-47c7-bd84-b552ddb0e1e6,3f4326d7-49be-40b5-8fea-15537cb95237,3602adbd-19db-46e5-bdf5-7eeca64eb710,e2e20a07ea95d213,mobile,e2e20a07ea95d213,True,0.8808,Linux,Safari,192.168.166.197,Philadelphia,PA,USA,3.23,False,91,98,5,14,2,False,91.0,False,0,0,2022-04-06 14:46:00
c73e7c0a-218c-43f0-964c-f1fc1348afed,b060488c-d0a6-417e-99c7-ef360e7b3bb8,96a1e7e2-7fd4-48fd-9787-4420f2f49fa0,e06d7910698cea00,mobile,e06d7910698cea00,True,0.9203,Windows,Edge,192.168.84.247,Detroit,MI,USA,43.05,False,74,50,7,21,2,False,35.0,False,0,2,2022-04-06 21:31:00
cf79fd6c-454b-471a-9b94-8403145c4935,0f024d0c-3d54-402c-967d-68f3adb40d93,40b71de2-3026-499f-a913-2179280a4e48,798b1982d5a31f11,mobile,798b1982d5a31f11,True,0.9078,Android,Edge,192.168.185.41,Detroit,MI,USA,13.16,False,110,89,3,22,2,False,39.0,False,0,2,2022-04-06 22:29:00
2a62876a-bb4e-4e6e-af07-4dbdca3d5300,b57e93e3-5fce-45f5-ae09-f3405d3ec029,d9af0ff2-aa44-4579-9e4b-25d9a4f1daf2,1f2a5742f2934b36,mobile,1f2a5742f2934b36,True,0.9927,Linux,Safari,192.168.63.228,Long Beach,CA,USA,11.13,False,62,33,11,9,3,False,16.0,False,1,1,2022-04-07 09:24:00
3605d484-a141-43a9-823f-fba5d60e6706,0b2861be-bfa5-424d-9bd2-1c135d7f70b7,20e96fb7-1e30-4b08-8bdc-a56fac25e64d,373b8773598cda4e,mobile,373b8773598cda4e,True,0.9647,Android,Edge,192.168.183.215,Albuquerque,NM,USA,25.88,False,132,37,11,13,3,False,10.0,False,1,7,2022-04-07 13:59:00
05eea547-af11-4b9d-95ba-66ad7b29c611,0bb63217-abc3-40bc-abf6-06a30dbbf1c7,2170e7ef-2cff-4a7a-bbd8-d112b00166de,a831c28f37351d1b,desktop,a831c28f37351d1b,True,0.8564,macOS,Firefox,192.168.51.246,Henderson,NV,USA,20.73,False,117,97,14,16,3,False,130.0,False,0,0,2022-04-07 16:29:00
58db09cf-efc8-487a-821e-476fe558ee62,5e6bdab3-47b3-4dc7-bca2-006de2c82648,7af6b420-f250-4536-ab8b-78e5b8994147,c94252b3d95d5b9e,desktop,c94252b3d95d5b9e,True,0.8614,Windows,Firefox,192.168.84.179,Phoenix,AZ,USA,12.34,False,125,92,12,22,3,False,49.0,False,0,1,2022-04-07 22:37:00
7ed2c8dd-98b2-4d36-bff6-15f1bed349fc,d9ae1f16-b8a9-467c-bd8c-97f5741eba7d,48e9efb9-df13-4768-b1fc-0abdb55b3ca4,054fa43aad3d80fd,desktop,054fa43aad3d80fd,True,0.9196,macOS,Safari,192.168.47.57,Seattle,WA,USA,0.35,False,136,65,12,9,4,False,65.0,False,0,1,2022-04-08 09:42:00
4d468030-f548-47f4-a47d-6f23f5ba1c34,a9619a98-ddeb-4646-9e1a-3aa5bee91d52,61e7a487-df89-4603-9fca-29a39b66308a,ce7b91b95c23c707,mobile,ce7b91b95c23c707,True,0.9794,Windows,Edge,192.168.10.177,San Antonio,TX,USA,8.84,False,112,73,11,12,4,False,12.0,False,1,1,2022-04-08 12:23:00
2dcce0b4-a600-47f2-a074-60be3b587a15,90aa1696-0db5-4956-bc30-d552ed4222d3,96a1e7e2-7fd4-48fd-9787-4420f2f49fa0,e06d7910698cea00,mobile,e06d7910698cea00,True,0.9162,Android,Firefox,192.168.121.20,Detroit,MI,USA,8.94,False,26,16,4,15,4,False,1.0,True,1,3,2022-04-08 15:48:00
9d787b38-805a-46fb-b576-80f9bb4a1d35,be282254-88d5-459c-85da-192215dafafc,9351459f-f228-4774-894b-51622943dede,6430aeba41589b6c,mobile,6430aeba41589b6c,True,0.9002,Android,Safari,192.168.202.190,Anchorage,AK,USA,11.85,False,83,41,10,22,4,False,29.0,False,1,1,2022-04-08 22:32:00
eab3ba51-1287-4d71-8961-7284ce7e8fa5,f42bc410-d3e5-43f0-b6b1-f1c7abdeb6e3,b81f8bec-0749-477f-9eeb-6127ac385203,36d12bff2fe1bb88,desktop,36d12bff2fe1bb88,True,0.9772,macOS,Firefox,192.168.26.11,San Francisco,CA,USA,40.14,False,116,53,12,21,5,False,,False,0,0,2022-04-09 21:14:00
517ca711-83de-45f4-9ab2-74fde48adc64,c5306886-99ea-4e22-808b-8054df580da2,b8061064-4d19-4da0-a4c0-b1bd049348e9,141a49c617595e10,mobile,141a49c617595e10,True,0.8719,macOS,Chrome,192.168.238.28,Phoenix,AZ,USA,47.3,False,130,67,6,21,5,False,26.0,False,1,1,2022-04-09 21:32:00
6f67ab1d-8e7f-4843-b7b4-7ea029bea091,aa3c5234-f762-4c20-9100-fcf2456fce1f,7027529b-231a-4f2f-a772-aaeb7237aecd,306450411a5f48ed,desktop,306450411a5f48ed,True,0.9149,Windows,Edge,192.168.11.126,Miami,FL,USA,45.6,False,182,237,11,12,6,False,20.0,False,2,4,2022-04-10 12:39:00
09d9a98c-2f9d-48fb-8bdb-1ad27bce45a7,82098830-3005-411e-8282-c5505f19ac35,45bbe659-57a4-419c-af3d-ce3eb21d5871,ab596db1018fdb2f,desktop,ab596db1018fdb2f,True,0.934,iOS,Chrome,192.168.140.246,Lexington,KY,USA,16.2,False,98,72,9,6,0,False,90.0,False,0,0,2022-04-11 06:03:00
39f6cfb5-6597-4b32-9dd6-399bdb246544,e3df3f9a-bdf9-4219-aa8b-ed1bf2bb0bf5,a372782f-0ad8-4c70-930f-63af7144b899,a988b6c6cb82d265,desktop,a988b6c6cb82d265,True,0.9514,Windows,Firefox,192.168.223.154,Arlington,TX,USA,41.12,False,94,48,4,7,0,False,29.0,False,1,4,2022-04-11 07:55:00
47632695-398c-43f0-8eed-cebb82a57193,0e00b6f0-cc91-46a3-85c1-5abba1d79f2b,b6a938a2-cb32-4fcd-81a8-7056a88bac94,69029933414f585b,mobile,69029933414f585b,True,0.9105,Windows,Safari,192.168.83.151,Dallas,TX,USA,8.75,False,44,15,10,9,0,False,5.0,True,4,9,2022-04-11 09:10:00
25ce6abc-db2c-4f88-86fc-0812cb18ee83,1979e9fb-d191-4288-ba7f-ed52113b73f4,61e7a487-df89-4603-9fca-29a39b66308a,ce7b91b95c23c707,mobile,ce7b91b95c23c707,True,0.8115,Android,Firefox,192.168.106.211,San Antonio,TX,USA,11.55,False,112,48,3,9,0,False,2.0,True,2,2,2022-04-11 09:29:00
a9760d22-6313-4b86-a41c-d75daf7a4fdc,991dea75-5b69-4db5-bd5e-3c42b557a0f8,2259ffe6-7e6f-4620-9e92-ff26fa186a41,098ded0a201f45cd,tablet,098ded0a201f45cd,True,0.8538,Windows,Edge,192.168.169.184,Mesa,AZ,USA,2.78,False,131,92,9,10,0,False,,False,0,0,2022-04-11 10:34:00
e76d0721-dcdd-4406-87b4-fc7287b05451,470ac3a2-092f-4d1e-9dfc-e6481e89d260,b8b047b6-2537-4d8b-8329-d16dc55d252b,02e52905652063e1,mobile,02e52905652063e1,True,0.9193,Android,Chrome,192.168.101.227,St. Louis,MO,USA,43.52,False,143,32,14,12,0,False,38.0,False,0,2,2022-04-11 12:45:00
280af9e1-24da-43bb-b668-07bea98e1ae7,79a6ea93-7f92-4510-9e94-7711890300bf,bd6a48e6-5bed-4108-b07b-3ec90c5df07f,e41793c8bf94b5ef,tablet,e41793c8bf94b5ef,True,0.9651,Windows,Firefox,192.168.155.165,San Jose,CA,USA,13.73,False,143,42,11,18,0,False,30.0,False,0,5,2022-04-11 18:26:00
97007e8a-6e97-410a-b185-1f5a011860d3,c2b91a63-61ff-4cd1-b091-85f5d6b987db,eb73c5ee-cb32-4eb4-bdda-f1e3f3f44ceb,2b689e452f120896,mobile,2b689e452f120896,True,0.9057,macOS,Edge,192.168.8.155,Corpus Christi,TX,USA,4.59,False,377,140,4,22,0,False,35.0,False,0,3,2022-04-11 22:27:00
01bc0e98-8854-4788-be29-afbfedc4894d,6b679387-e352-445b-a605-c2cbe88f71c5,068e4ce1-28bd-4dc4-add2-2290c480a8ef,b8898d117f6ece9c,mobile,b8898d117f6ece9c,True,0.9275,Android,Edge,192.168.251.229,Portland,OR,USA,13.13,False,22,16,4,22,0,False,116.0,False,0,0,2022-04-11 22:37:00
24b4aa99-79f1-475b-9b25-5640aa103d7d,7d58243d-6161-41c7-8ce2-c60c80719900,213f9df5-e1f6-4736-b600-001e0ff331b5,f75e2edb60fbbe14,desktop,f75e2edb60fbbe14,True,0.84,Linux,Chrome,192.168.71.49,Jacksonville,FL,USA,43.54,False,116,64,12,6,1,False,61.0,False,0,1,2022-04-12 06:52:00
c2e996fa-9356-4f06-8287-03e228312987,8dd2adf3-023b-4e37-bcb9-4203ed14bca7,9d51921d-02d6-4eaf-b6c2-aa5f472223bc,a645539c27ecccb7,mobile,a645539c27ecccb7,True,0.8899,Windows,Chrome,192.168.44.19,Atlanta,GA,USA,31.91,False,97,31,9,11,1,False,8.0,False,1,2,2022-04-12 11:54:00
