claim_id,user_id,claim_number,claim_type,claim_amount,incident_date,claim_description,supporting_documents_count,claim_status,submitted_at,processed_at,is_fraudulent,fraud_type,fraud_confidence_score,approval_status,rejection_reason,approved_amount
a246bb8e-d854-493d-aa6d-affc4c41abe2,3cf6e708-dc5b-4b02-a0bf-adf001904f87,CLM-00005382,other,1662.51,2023-03-24,Damage to fence from neighbor's tree,2,under_review,2023-04-11 17:16:00,2023-04-13 17:16:00,False,,0.08043184171275286,under_review,,
2ad1a0a1-18ac-4ed3-99cf-cc6310119993,bb862a38-fa50-4c64-b740-84658b591214,CLM-00009135,theft,1383.02,2023-02-19,Laptop and electronics stolen during home break-in,3,approved,2023-04-12 07:09:00,2023-04-13 07:09:00,False,,0.1550689081779843,approved,,1313.86
8b7e1710-e408-43b2-8440-f0d2f0bb1446,f5295074-5d42-4244-93c2-7980cbed4d47,CLM-00001988,theft,746.7,2023-03-22,"Jewelry stolen during vacation, police report filed",4,under_review,2023-04-12 10:11:00,2023-04-23 10:11:00,True,duplicate,0.8733727696693752,under_review,,
429df9e4-777a-462c-99fe-96e2d880316d,a422a121-0234-4bb5-a103-d4ac9de40dbd,CLM-00008548,other,697.58,2023-03-29,Legal defense costs for liability claim,1,approved,2023-04-12 16:01:00,2023-04-13 16:01:00,False,,0.09608106022385188,approved,,662.7
b46c41eb-574b-4e6d-98eb-5d5624096c4e,4a359b68-e465-4fb4-ad65-9f1bcc7cd67d,CLM-00005687,theft,1349.17,2023-03-15,"Jewelry stolen during vacation, police report filed",2,under_review,2023-04-12 17:19:00,2023-04-21 17:19:00,False,,0.12464799402331056,under_review,,
96c096ab-33b9-4224-a88b-44a4a5ce617e,64e636ad-df19-4988-a48b-21ce5b34348f,CLM-00002260,theft,1447.99,2023-03-22,"Jewelry stolen during vacation, police report filed",2,approved,2023-04-12 21:07:00,2023-04-18 21:07:00,False,,0.01708006805805487,approved,,1375.59
a11b81ed-580b-45bb-a85b-f62cdb31cd82,6a781bd2-d429-451b-b978-9be82a9cf9b4,CLM-00003251,theft,1241.87,2023-02-16,"Catalytic converter stolen from vehicle, requires replacement",3,approved,2023-04-13 06:52:00,2023-04-17 06:52:00,False,,0.013509669691906923,approved,,1179.78
8b82e175-ae43-4d3b-95d7-e509c21f7a76,46ac738c-05f9-47d7-ba6c-782e1ea2f701,CLM-00002394,medical,2000.0,2023-04-05,Physical therapy sessions for lower back injury [Requires additional verification and documentation],1,pending,2023-04-13 07:41:00,,True,staged,0.7292469673203071,,,
abb9d070-ff11-4496-b1cb-873ccfebe910,e5da0e72-c6b5-4d57-b75a-c6cfb90f9e49,CLM-00002384,accident,722.03,2023-02-22,"Rear-ended at traffic light, significant damage to rear bumper and trunk",3,approved,2023-04-13 09:05:00,2023-04-15 09:05:00,False,,0.19943811252397514,approved,,685.93
dd0f557a-f4ed-4d3a-bd5f-412aedaa433c,a1c64504-194d-4862-ae0c-a12139abe247,CLM-00000511,medical,3389.96,2023-02-19,Emergency room visit for chest pain and cardiac evaluation,4,approved,2023-04-13 13:53:00,2023-04-25 13:53:00,False,,0.20060069543049677,approved,,3220.47
d5e52f0e-ae22-4ac3-82ad-fe0423a7bd9d,738c1a2d-3168-4fab-8bc3-bcdfc94a40b7,CLM-00008342,property_damage,7932.71,2023-02-17,Wind damage to roof shingles during severe storm,4,pending,2023-04-13 16:34:00,,False,,0.21521336126255997,,,
c53f432c-7c75-40df-abd9-331b8dcb01c1,eff596f4-1800-4ca2-ac40-dccdd1aa7fca,CLM-00004907,other,1310.96,2023-02-17,Legal defense costs for liability claim,2,approved,2023-04-13 19:19:00,2023-04-27 19:19:00,False,,0.014755921227070479,approved,,1245.41
26818d8b-332c-4aae-a10e-ac1502604cbe,bb862a38-fa50-4c64-b740-84658b591214,CLM-00009139,property_damage,431.73,2023-04-08,"Fire damage to kitchen from electrical fault, requires renovation",4,approved,2023-04-14 07:28:00,2023-04-28 07:28:00,False,,0.08982421851757333,approved,,410.14
b89ef43c-e89c-406f-8b2b-6c2445466711,d26fbad0-5231-4a84-8943-6fe5e40ddf3a,CLM-00005811,other,2309.96,2023-02-23,Damage to property from contractor negligence,2,pending,2023-04-14 11:43:00,,False,,0.20405621590616776,,,
37c01590-c71d-4100-b284-a1017e012973,83248823-d82c-4a9a-b4bf-9a440a3c73d9,CLM-00004478,property_damage,556.83,2023-04-01,Hail damage to roof and siding,4,approved,2023-04-14 11:59:00,2023-04-18 11:59:00,False,,0.24931772938982003,approved,,528.99
82e8341b-87ef-47a7-b824-564caf8d38ca,387f7dfd-4571-4dab-a052-2ad398c78c3d,CLM-00007925,accident,911.93,2023-02-13,"Rear-ended at traffic light, significant damage to rear bumper and trunk",3,approved,2023-04-14 13:19:00,2023-04-15 13:19:00,False,,0.13060170776949714,approved,,866.33
9b69caa4-9cfe-48e9-92a5-99587423993d,937ffc77-2474-4067-ae1e-af8e2e512cf9,CLM-00006002,theft,376.42,2023-02-16,Laptop and electronics stolen during home break-in,1,pending,2023-04-15 09:55:00,,False,,0.21827186342655164,,,
2c3f5c8f-84a8-436c-8541-f21c76faab4e,a2a49d78-c9ee-4009-a6e6-7fb564725ea7,CLM-00005270,other,611.82,2023-04-01,Personal liability claim from slip and fall on property,5,pending,2023-04-15 11:00:00,,False,,0.18159827474400297,,,
aa4959a6-eff7-4221-a92a-2113cb72ea0d,1db7bb90-a654-426d-bd8a-703d07d6805b,CLM-00006825,theft,1885.35,2023-02-18,"Vehicle stolen from driveway overnight, recovered by police damaged [Requires additional verification and documentation]",1,pending,2023-04-15 12:36:00,,True,exaggerated,0.7290752929459984,,,
8636a29c-3d5e-476d-baf3-296475a5bb4a,97b6520b-5b2c-4e7a-bb72-98608574bf04,CLM-00004374,medical,3693.01,2023-02-17,Emergency room visit for chest pain and cardiac evaluation,2,pending,2023-04-15 14:20:00,,False,,0.21963935475526428,,,
1fad8fc0-f648-4c08-b3ae-4be8be5f3640,97b6520b-5b2c-4e7a-bb72-98608574bf04,CLM-00004376,medical,4854.1,2023-04-08,Surgical procedure for torn ACL from sports injury,1,approved,2023-04-15 14:42:00,2023-04-29 14:42:00,False,,0.05681165569518262,approved,,4611.4
9f8f6a89-5f78-40d4-9f38-328d7d985285,f0dd5b88-f5f9-42cf-97b5-80eda8dd683b,CLM-00006920,property_damage,4842.53,2023-02-21,Hail damage to roof and siding,4,under_review,2023-04-15 15:24:00,2023-04-24 15:24:00,True,identity_theft,0.9398958505862257,under_review,,
22853091-faa3-4007-8d01-6210fc44fc23,effd2a49-58d2-45ff-98ef-dd4f97b10534,CLM-00003211,accident,358.17,2023-03-17,"Multi-vehicle pileup on icy road, extensive front and side damage",3,approved,2023-04-15 21:12:00,2023-04-27 21:12:00,False,,0.04153218447780277,approved,,340.26
bbb9514e-6d17-4a60-b498-b01a13fc3e1e,387f7dfd-4571-4dab-a052-2ad398c78c3d,CLM-00007928,accident,4295.85,2023-04-15,"Hit by shopping cart in parking lot, minor dent and paint damage",3,pending,2023-04-16 11:40:00,,False,,0.23845066325360648,,,
652d9f25-d74b-4c73-91c2-0575b048a81d,e957f597-3878-4ac4-97d4-f7d70b76c315,CLM-00004796,theft,154.97,2023-04-06,"Vehicle stolen from driveway overnight, recovered by police damaged",5,pending,2023-04-17 09:03:00,,False,,0.11707449182266597,,,
e5ccdaaa-0b4c-4b70-9996-926353cdc8e6,d5ff6198-2611-45a0-a522-92a2275208b5,CLM-00000149,accident,528.11,2023-02-28,"Collision with deer on rural road, front end damage",1,pending,2023-04-17 10:26:00,,False,,0.1891510387760137,,,
dbc8397f-8475-43bc-80aa-4d7ae0e85a70,1e2d89bd-19e3-4ea9-ada4-c83edd2d83db,CLM-00004456,other,89.3,2023-03-26,Legal defense costs for liability claim [Requires additional verification and documentation],2,approved,2023-04-17 10:45:00,2023-04-28 10:45:00,True,identity_theft,0.7815443679797457,approved,,84.84
cfafc3a3-7c60-44ac-9aef-fbb77141bb3b,c93a66f6-e65e-44f4-977f-fb6a2b852fe5,CLM-00001605,theft,1240.49,2023-03-18,"Catalytic converter stolen from vehicle, requires replacement",3,approved,2023-04-17 18:04:00,2023-04-21 18:04:00,False,,0.02663288107915024,approved,,1178.47
bbadbaec-fbe5-4227-bac8-70032876cca9,0a5cd02c-11bb-453d-9c0d-fbb2feffb982,CLM-00004262,other,9654.73,2023-03-10,Damage to fence from neighbor's tree,2,approved,2023-04-17 19:23:00,2023-05-01 19:23:00,False,,0.15534923706072964,approved,,9172.0
e65024e6-bf19-4399-9682-c3654e990480,12f38b29-aec2-420d-adf6-ac384c586731,CLM-00002475,medical,10878.05,2023-03-24,Physical therapy sessions for lower back injury,2,pending,2023-04-17 21:32:00,,False,,0.07810465180542983,,,
fdeaa48f-4aa9-4139-955a-d2ed5d7c9f1a,937ffc77-2474-4067-ae1e-af8e2e512cf9,CLM-00005999,other,776.61,2023-02-25,Damage to fence from neighbor's tree,4,approved,2023-04-18 08:43:00,2023-04-21 08:43:00,False,,0.11850532966338248,approved,,737.78
fc4f98ba-c063-42f9-b52a-7475b9842900,0de3b289-b55d-43ff-a250-43ec30ae6c5a,CLM-00007262,accident,1800.62,2023-03-20,"Hit by shopping cart in parking lot, minor dent and paint damage",3,approved,2023-04-18 15:01:00,2023-04-28 15:01:00,False,,0.00925116519094113,approved,,1710.59
3ff2c2a5-a90b-43c0-888a-83602d7405c1,86aacbdf-91ee-4a85-a6c8-26c8cf524d1b,CLM-00008475,theft,2936.77,2023-03-19,"Catalytic converter stolen from vehicle, requires replacement",4,pending,2023-04-18 20:26:00,,False,,0.114010121704367,,,
ef09bad1-a1fe-48cf-8851-26dd08e7d176,f1519c10-4cf8-4f55-ad55-f8e786292eb4,CLM-00005824,accident,799.12,2023-04-07,"Side-swiped while changing lanes on highway, damage to passenger side doors",4,pending,2023-04-18 22:40:00,,False,,0.06338508318358102,,,
db772499-5596-463c-baf2-20bbbd31001b,5c68e346-6f4b-4808-8d2a-87117d26883f,CLM-00005267,medical,17975.28,2023-04-16,"Hospitalization for severe pneumonia, 3-day stay",1,under_review,2023-04-19 06:13:00,2023-04-24 06:13:00,False,,0.21136302304034638,under_review,,
f1b7d357-17a6-4de7-a62d-32418c262bb4,ebc416cd-89d5-45a6-8c75-abec32c659b3,CLM-00003649,accident,3218.71,2023-03-20,"Rear-ended at traffic light, significant damage to rear bumper and trunk",4,under_review,2023-04-19 06:27:00,2023-05-03 06:27:00,False,,0.1219455732720969,under_review,,
e6cc2471-6ce0-4c45-9932-36bb4ce7344a,f6ba3576-c11c-4031-8ca1-5ae3612aaf98,CLM-00000120,medical,476.79,2023-02-18,"Treatment for broken arm from fall, includes X-rays and casting",2,approved,2023-04-19 09:17:00,2023-04-21 09:17:00,False,,0.21619755549997385,approved,,452.95
c87a5a2d-0f4e-40d4-84f1-8dc31a74d087,f9cbf5f9-e00d-457f-98c3-5b4d1495a034,CLM-00004944,medical,318.21,2023-04-13,Physical therapy sessions for lower back injury,3,under_review,2023-04-19 13:50:00,2023-04-29 13:50:00,False,,0.15541136124821817,under_review,,
ffa073e4-a1e3-449b-8497-32b0c345747a,a422a121-0234-4bb5-a103-d4ac9de40dbd,CLM-00008541,other,550.51,2023-03-18,Legal defense costs for liability claim,5,pending,2023-04-19 17:01:00,,False,,0.19981834986371735,,,
f06f7ca4-b373-4b0c-aee1-eb2237feaf68,c71fbeb8-fc6e-4f6d-be40-7980fd47f31c,CLM-00009246,medical,13208.4,2023-04-15,"Treatment for broken arm from fall, includes X-rays and casting",2,approved,2023-04-19 20:16:00,2023-05-01 20:16:00,False,,0.1426070300862337,approved,,12547.98
cf24404e-459d-44d6-b6d4-31c8d3255a04,d441f657-8c51-4e9d-a679-258fab3d62ec,CLM-00002775,property_damage,269.82,2023-04-17,Wind damage to roof shingles during severe storm,5,pending,2023-04-20 12:30:00,,False,,0.11392428775951527,,,
7b497e5c-05a8-4b6d-993c-96c7b2d41377,5c7628c9-4c84-4c31-94cf-208fb93ac18c,CLM-00008584,other,258.99,2023-04-16,Lost personal items during travel,1,approved,2023-04-20 17:06:00,2023-05-02 17:06:00,False,,0.10663877560549115,approved,,246.04
908b2616-590e-4cb0-9174-aece19eea32a,9879d790-ecd5-42b2-bb0d-06f247b2d7dc,CLM-00007449,other,54.33,2023-03-13,Damage to property from contractor negligence,2,pending,2023-04-20 19:50:00,,False,,0.22890780410387865,,,
61e3ead7-0a0d-4e9d-88e0-fc190faee0f5,80d8e1be-6666-40fe-92b0-36ce0bf47fb9,CLM-00002087,property_damage,317.23,2023-04-15,Hail damage to roof and siding [Requires additional verification and documentation],5,pending,2023-04-21 08:28:00,,True,out_of_pattern,0.9321736902109505,,,
7d260730-eaa1-4fb0-961c-89e58b9bc2f9,ef838b71-9f60-4a80-8e8a-19553b79ed2e,CLM-00008867,accident,6753.65,2023-03-28,"Hit by shopping cart in parking lot, minor dent and paint damage",2,approved,2023-04-21 10:16:00,2023-05-01 10:16:00,False,,0.0647924459620754,approved,,6415.97
93abc521-4fd0-479d-a5a0-6b79921b712d,f6ba3576-c11c-4031-8ca1-5ae3612aaf98,CLM-00000114,medical,1132.15,2023-04-17,Surgical procedure for torn ACL from sports injury,5,pending,2023-04-21 14:50:00,,False,,0.23336819798688946,,,
7c7229ac-f4da-4eed-9851-cd8039385c6b,df9e487a-b11f-439b-849b-a24e6702df1a,CLM-00009398,theft,1524.67,2023-04-05,"Catalytic converter stolen from vehicle, requires replacement",5,approved,2023-04-21 19:44:00,2023-04-22 19:44:00,False,,0.0029677302553515472,approved,,1448.44
8c468997-60bf-43e8-8c1f-685a6e1f8653,8e2ee434-e02e-41e3-9419-cda797acdd3e,CLM-00009803,medical,1303.76,2023-03-18,Surgical procedure for torn ACL from sports injury,5,pending,2023-04-22 13:51:00,,True,duplicate,0.7547238244305338,,,
e048c01b-4407-467e-b7c0-4c0ae30cb374,db93535f-2cbe-49b0-b1ea-dd1db785a7bd,CLM-00002941,other,1441.82,2023-03-20,Lost personal items during travel,4,pending,2023-04-22 14:09:00,,False,,0.19827186818344977,,,
fc9ae62c-5a7d-4404-8807-8b3e6a7ff462,d4d97327-6845-418b-a800-c28cd3d7ca09,CLM-00007981,medical,916.98,2023-04-04,Physical therapy sessions for lower back injury,1,pending,2023-04-22 14:16:00,,True,exaggerated,0.8293353338454648,,,
708e2478-7cbd-495d-9d40-4f81810c65e0,283b1de6-de69-4d1a-baf0-b77dce7d485f,CLM-00008996,accident,1042.44,2023-03-17,"Hit by shopping cart in parking lot, minor dent and paint damage",5,approved,2023-04-22 18:25:00,2023-04-29 18:25:00,False,,0.13375883638249345,approved,,990.32
68c11767-a0e4-4e9f-8535-87029e8c0f6d,45fe3a45-0469-469a-9f86-7384b9f0b7c5,CLM-00005092,accident,614.86,2023-04-23,"Collision with deer on rural road, front end damage",4,approved,2023-04-23 08:34:00,2023-04-30 08:34:00,False,,0.18190815534637153,approved,,584.12
bf5e0bc6-ff60-4d40-9ed3-77b4b099e701,0053ee04-6a63-4788-b77f-8261b7a7648a,CLM-00006149,accident,2745.69,2023-04-03,"Rear-ended at traffic light, significant damage to rear bumper and trunk",2,pending,2023-04-23 12:36:00,,False,,0.21009478992529598,,,
4c1b594d-1674-4ed1-a7a2-608965eae9bf,27acf459-6e60-4deb-a9b6-a93a30b9c61e,CLM-00009686,medical,1989.27,2023-03-29,"Treatment for broken arm from fall, includes X-rays and casting",2,rejected,2023-04-23 15:51:00,2023-05-06 15:51:00,True,out_of_pattern,0.867622475294353,rejected,Suspected fraud,
9a1f78e9-f54a-4b6c-8607-d9ea8467528e,9879d790-ecd5-42b2-bb0d-06f247b2d7dc,CLM-00007459,other,103.31,2023-04-08,Personal liability claim from slip and fall on property,5,approved,2023-04-23 15:57:00,2023-04-28 15:57:00,False,,0.07233512248853366,approved,,98.14
e32c181b-4f6c-48ad-bdcf-4ed28e0abe5d,80d8e1be-6666-40fe-92b0-36ce0bf47fb9,CLM-00002067,property_damage,1000.0,2023-03-06,"Fire damage to kitchen from electrical fault, requires renovation",0,rejected,2023-04-23 17:06:00,2023-04-30 17:06:00,True,staged,0.9672060745594715,rejected,Suspected fraud,
b67f3bde-683d-44e2-a79a-c0930624b385,ebc416cd-89d5-45a6-8c75-abec32c659b3,CLM-00003657,accident,1114.51,2023-03-21,"Collision with deer on rural road, front end damage",2,pending,2023-04-23 21:38:00,,True,exaggerated,0.9276955556778167,,,
ab0d1ecd-2830-48bd-96f8-92a05caeecf0,0053ee04-6a63-4788-b77f-8261b7a7648a,CLM-00006147,accident,1918.1,2023-03-18,"Rear-ended at traffic light, significant damage to rear bumper and trunk",2,approved,2023-04-24 13:52:00,2023-04-29 13:52:00,False,,0.009760094216096665,approved,,1822.19
047b0c0c-47b3-4cca-97f0-442a7e5e90bd,4ceac4f2-96f3-4c36-858f-c0864dc0f662,CLM-00008438,medical,933.07,2023-03-30,Emergency room visit for chest pain and cardiac evaluation,2,pending,2023-04-24 14:05:00,,True,identity_theft,0.7007368503597527,,,
fd2753e3-1455-45dd-b55c-7bf6c2337e2e,f5295074-5d42-4244-93c2-7980cbed4d47,CLM-00001995,accident,8193.52,2023-03-03,"Hit by shopping cart in parking lot, minor dent and paint damage [Requires additional verification and documentation]",5,under_review,2023-04-24 14:50:00,2023-05-08 14:50:00,True,exaggerated,0.975748105586133,under_review,,
2489a08d-8fc7-4c92-883b-77baf1df763e,d4d97327-6845-418b-a800-c28cd3d7ca09,CLM-00007977,medical,1292.98,2023-03-30,Physical therapy sessions for lower back injury,2,pending,2023-04-24 17:37:00,,False,,0.1608216541407945,,,
94720e0f-e40f-4695-af50-382710d5aa60,5c7628c9-4c84-4c31-94cf-208fb93ac18c,CLM-00008580,other,1484.89,2023-03-08,Damage to fence from neighbor's tree,2,pending,2023-04-25 09:40:00,,False,,0.08346067685499164,,,
ddb656e3-8f0b-44b8-973c-599b36cafa2b,5b498bf8-7aa6-4ee7-9d1d-a37dd333ef93,CLM-00006988,accident,2463.51,2023-04-09,"Rear-ended at traffic light, significant damage to rear bumper and trunk",3,approved,2023-04-25 10:00:00,2023-05-03 10:00:00,False,,0.15913460567346238,approved,,2340.34
1c1afd77-6246-47ae-a355-3c2f43b4a9f4,47a3640c-4fcc-497f-af18-8eb4d2691d21,CLM-00003973,accident,2000.0,2023-04-13,"Multi-vehicle pileup on icy road, extensive front and side damage",2,rejected,2023-04-25 15:33:00,2023-05-02 15:33:00,True,staged,0.9228116852145805,rejected,Suspected fraud,
c9acf2fd-0b02-4d10-85a6-3fb2ee2d301b,82fc7261-06bb-4844-be8f-3afb7db6b5e6,CLM-00000225,other,263.65,2023-02-27,Legal defense costs for liability claim,5,pending,2023-04-25 17:12:00,,False,,0.2223035033560477,,,
845f3bd6-1a47-4221-8af1-b57046318644,861107ed-5eed-41b3-8070-ec7589a1a9bd,CLM-00001039,theft,2022.27,2023-03-27,"Jewelry stolen during vacation, police report filed",4,approved,2023-04-25 20:54:00,2023-04-26 20:54:00,False,,0.18307356653502183,approved,,1921.15
83064b9a-ef29-4c91-8f5b-9ad3670a98b1,fefb93fb-e0b6-49ca-bc4e-e06930b9c3a6,CLM-00003935,medical,5000.0,2023-04-01,Emergency room visit for chest pain and cardiac evaluation,0,under_review,2023-04-25 22:22:00,2023-05-04 22:22:00,True,staged,0.7443164492506763,under_review,,
4eeb4ede-8951-48c6-94f8-b48c0642676e,651dd451-7b04-47f2-b2ef-2dd4152287d3,CLM-00007861,medical,9801.2,2023-04-14,Emergency room visit for chest pain and cardiac evaluation,4,pending,2023-04-26 06:06:00,,False,,0.05999479969164978,,,
6c293309-8452-44ef-9fc5-294ac208a7f0,78755735-4580-43ae-8118-653b0a59bbed,CLM-00006472,other,313.55,2023-04-04,Damage to fence from neighbor's tree,5,pending,2023-04-26 10:04:00,,False,,0.03696322894755452,,,
048e9d6e-1483-4919-ac8f-4c2628e9505b,c6ed6c99-e0f1-4a7d-ba50-05f019d02db5,CLM-00009412,accident,6479.51,2023-03-30,"Multi-vehicle pileup on icy road, extensive front and side damage [Requires additional verification and documentation]",1,under_review,2023-04-26 12:18:00,2023-05-02 12:18:00,True,exaggerated,0.7073921161195609,under_review,,
9b0e6737-0bef-4cb1-a6b0-302321d60fae,53684850-cf0a-42da-9d37-d11c71109f60,CLM-00001330,other,644.48,2023-04-01,Damage to fence from neighbor's tree,4,approved,2023-04-26 13:44:00,2023-05-07 13:44:00,False,,0.04536680471954291,approved,,612.26
b10a82eb-d20d-4e54-a1f9-720394bb37cb,1ab5b1df-b61d-4eb5-b079-7d5e98b8f7fe,CLM-00000165,accident,4000.0,2023-03-25,"Hit by shopping cart in parking lot, minor dent and paint damage",0,pending,2023-04-26 14:18:00,,True,staged,0.7939378176707568,,,
1eada9c6-9b47-4dd9-b91d-bd2dd944c02f,1358ea16-b739-4375-adf0-fd75591489bd,CLM-00007040,other,528.35,2023-03-26,Legal defense costs for liability claim,4,approved,2023-04-26 16:07:00,2023-04-29 16:07:00,False,,0.014736309581712681,approved,,501.93
480b41c5-3e01-4bc2-b27f-fc082205c6d4,adbd29bc-9865-4940-81f3-181b0d7cec81,CLM-00006275,accident,5692.56,2023-03-17,"Multi-vehicle pileup on icy road, extensive front and side damage",2,approved,2023-04-26 17:09:00,2023-05-03 17:09:00,True,exaggerated,0.7226676553740349,approved,,5407.93
9b18b638-7595-4199-8351-cbc827100257,27acf459-6e60-4deb-a9b6-a93a30b9c61e,CLM-00009684,medical,17974.95,2023-03-23,"Hospitalization for severe pneumonia, 3-day stay",2,approved,2023-04-26 17:44:00,2023-05-09 17:44:00,True,exaggerated,0.8361343759882263,approved,,17076.2
3159bc4a-4e62-4016-8da4-0685626bf96d,ca8b9aac-f570-4cbe-87a9-ea0c8f854b2c,CLM-00010042,theft,131.91,2023-04-16,"Jewelry stolen during vacation, police report filed",2,approved,2023-04-26 21:39:00,2023-05-10 21:39:00,False,,0.19367821224399615,approved,,125.31
1f85b796-97e7-4dce-99da-e2a54581c8ff,fefb93fb-e0b6-49ca-bc4e-e06930b9c3a6,CLM-00003929,medical,2032.37,2023-04-18,Surgical procedure for torn ACL from sports injury,3,approved,2023-04-26 22:43:00,2023-04-30 22:43:00,False,,0.04212305606630737,approved,,1930.75
c8455853-d99e-422e-ba39-0e6cf6530821,8dbd1149-8fab-4b8c-84b8-3218216f85f1,CLM-00008681,accident,3776.79,2023-04-15,"Hit by shopping cart in parking lot, minor dent and paint damage",5,approved,2023-04-27 06:38:00,2023-04-28 06:38:00,False,,0.13499641244795327,approved,,3587.95
aa857395-6cff-49a0-9c31-2f3168c5def2,3cf6e708-dc5b-4b02-a0bf-adf001904f87,CLM-00005377,other,152.41,2023-03-25,Lost personal items during travel,2,under_review,2023-04-27 09:40:00,2023-04-30 09:40:00,False,,0.10940039707529323,under_review,,
125c7aad-b9e5-480b-96c8-2dd42daebc33,f9cbf5f9-e00d-457f-98c3-5b4d1495a034,CLM-00004950,medical,11055.51,2023-04-05,Emergency room visit for chest pain and cardiac evaluation,5,pending,2023-04-27 11:53:00,,False,,0.2400728735134937,,,
7fca8999-257b-4b15-99ba-779933a27b70,8dbd1149-8fab-4b8c-84b8-3218216f85f1,CLM-00008688,accident,1889.31,2023-04-27,"Hit by shopping cart in parking lot, minor dent and paint damage",2,pending,2023-04-27 13:00:00,,False,,0.015943483403479453,,,
0e69fa72-8c91-45ee-8c80-eb4e7ccb95eb,e450c02c-5808-44cb-922e-3b9a93424e5b,CLM-00009416,property_damage,889.51,2023-03-11,Hail damage to roof and siding,5,approved,2023-04-27 13:50:00,2023-05-02 13:50:00,False,,0.11141188249209377,approved,,845.04
91759e9d-062a-4242-af76-048acf3a9c78,46bd8aa8-5e2c-4123-a08a-8aecd4680016,CLM-00004331,medical,1339.22,2023-03-11,Physical therapy sessions for lower back injury,4,pending,2023-04-27 15:19:00,,False,,0.10424196570043784,,,
f2188f42-9ac2-425b-a168-984a5b4167f6,0aba8f4a-427b-449b-a27b-a17f3d6424c7,CLM-00003456,accident,2712.79,2023-02-27,"Rear-ended at traffic light, significant damage to rear bumper and trunk",3,approved,2023-04-27 18:19:00,2023-05-08 18:19:00,False,,0.008089549698392151,approved,,2577.15
992ad8f2-4f16-4952-a484-2512bf306115,a422a121-0234-4bb5-a103-d4ac9de40dbd,CLM-00008553,other,116.01,2023-03-04,Lost personal items during travel,5,approved,2023-04-27 19:21:00,2023-05-08 19:21:00,False,,0.1792996075729091,approved,,110.21
adb4a183-e6e6-4a00-af86-160720c09521,9488af9b-3c71-4b67-877d-816f740fb1be,CLM-00001010,medical,4910.38,2023-03-05,"Treatment for broken arm from fall, includes X-rays and casting",5,approved,2023-04-28 13:10:00,2023-05-08 13:10:00,False,,0.1946192072790592,approved,,4664.86
b67e631d-7f1c-4e39-b7ad-01a7228148ec,f0dd5b88-f5f9-42cf-97b5-80eda8dd683b,CLM-00006912,property_damage,72.13,2023-03-03,Wind damage to roof shingles during severe storm,5,pending,2023-04-28 13:25:00,,False,,0.12396332623906534,,,
9a5722ea-a555-420d-87b4-6bb50b35364e,bfff896b-499b-4c23-a5d2-c1628a1db8c6,CLM-00001609,medical,6565.5,2023-04-02,Surgical procedure for torn ACL from sports injury,3,approved,2023-04-28 13:42:00,2023-05-04 13:42:00,False,,0.14071546682033473,approved,,6237.23
9e2a382d-da1e-4b78-8235-ffdeb55e4246,ad990ad9-5d30-46ad-a361-f904affadd79,CLM-00009908,other,612.69,2023-03-07,Damage to fence from neighbor's tree,5,approved,2023-04-28 15:32:00,2023-05-10 15:32:00,False,,0.07999420735213006,approved,,582.05
eef18c36-8bdb-4835-ba85-828d7e43a501,89df9e2a-6927-4339-bed8-8fd8263069b3,CLM-00006491,property_damage,3738.33,2023-03-07,"Water damage from burst pipe in basement, flooring and drywall affected",2,pending,2023-04-28 16:11:00,,False,,0.15615568285004122,,,
1dc83d9f-cd90-4991-92aa-410552490178,d02dbe18-6c2f-464a-af79-439215740a5a,CLM-00000310,accident,388.86,2023-03-14,"Rear-ended at traffic light, significant damage to rear bumper and trunk",4,pending,2023-04-28 19:19:00,,False,,0.16644216095301034,,,
468b43be-9a22-49ae-9810-3c1891b77ff9,99116044-eed2-4a2d-87b9-e94dbdf366aa,CLM-00003604,medical,1334.26,2023-04-27,"Treatment for broken arm from fall, includes X-rays and casting",1,pending,2023-04-29 08:49:00,,False,,0.01695987911309027,,,
c2b8ad69-ac61-489c-acae-b9b398020d2d,1d1f7784-9bd7-452b-ad7c-b4628d9fef27,CLM-00005069,property_damage,1074.94,2023-04-06,Wind damage to roof shingles during severe storm,4,approved,2023-04-29 18:51:00,2023-04-30 18:51:00,False,,0.1282107473015084,approved,,1021.19
643592f0-cb01-410f-a350-64dfe75fb739,7ce711c9-97e2-41a4-b0fd-eca828d4b8e7,CLM-00003898,medical,3364.76,2023-04-11,Emergency room visit for chest pain and cardiac evaluation,4,approved,2023-04-30 18:51:00,2023-05-11 18:51:00,False,,0.12015901669380158,approved,,3196.52
8560e0f5-5455-4c1c-91ef-59087be251f4,b62bba33-8549-47fb-8092-2de0a16369c6,CLM-00007540,other,434.18,2023-04-21,Legal defense costs for liability claim,5,approved,2023-04-30 20:12:00,2023-05-02 20:12:00,False,,0.011850911715499707,approved,,412.48
5c8f8ace-b15a-493e-9fff-ec174d470ef1,ca8b9aac-f570-4cbe-87a9-ea0c8f854b2c,CLM-00010045,accident,5823.13,2023-04-07,"Side-swiped while changing lanes on highway, damage to passenger side doors",2,under_review,2023-04-30 22:41:00,2023-05-09 22:41:00,False,,0.09871756210192731,under_review,,
